solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, cash,  fileNumber
2, 0.5148, 0.0607, 3.1346, 3, 2, 50, 42
2, 0.4243, 0.0085, 3.1431, 3, 2, 100, 42
2, 0.3937, 0.0086, 3.1517, 3, 2, 150, 42
2, 0.3656, 0.0092, 3.1609, 3, 2, 200, 42
2, 0.3395, 0.0092, 3.1701, 3, 2, 250, 42
2, 0.3153, 0.0093, 3.1794, 3, 2, 300, 42
2, 0.2717, 0.0109, 3.1903, 3, 2, 400, 42
2, 0.1812, 0.0291, 3.2193, 3, 2, 600, 42
2, 0.1156, 0.0444, 3.2637, 3, 2, 800, 42
2, 0, 0.0121, 3.2758, 3, 3, 50, 43
2, 0, 0.0096, 3.2854, 3, 3, 100, 43
2, 0, 0.0101, 3.2955, 3, 3, 150, 43
2, 0, 0.0137, 3.3092, 3, 3, 200, 43
2, 0, 0.0103, 3.3195, 3, 3, 250, 43
2, 0, 0.0098, 3.3293, 3, 3, 300, 43
2, 0, 0.0112, 3.3405, 3, 3, 400, 43
2, 0, 0.0153, 3.3558, 3, 3, 600, 43
2, 0, 0.0102, 3.366, 3, 3, 800, 43
2, 0.1357, 0.1641, 3.5301, 3, 4, 50, 44
2, 0.1174, 0.0298, 3.5599, 3, 4, 100, 44
2, 0.0996, 0.0195, 3.5794, 3, 4, 150, 44
2, 0.0838, 0.0234, 3.6028, 3, 4, 200, 44
2, 0.0671, 0.019, 3.6219, 3, 4, 250, 44
2, 0.051, 0.0193, 3.6412, 3, 4, 300, 44
102, 0.0276, 0.021, 3.6622, 3, 4, 400, 44
102, 0.0067, 0.0206, 3.6828, 3, 4, 600, 44
2, 0, 0.0085, 3.6913, 3, 4, 800, 44
2, 0, 0.0171, 3.7084, 3, 5, 50, 45
2, 0, 0.0076, 3.716, 3, 5, 100, 45
2, 0, 0.0079, 3.724, 3, 5, 150, 45
2, 0, 0.0078, 3.7318, 3, 5, 200, 45
2, 0, 0.008, 3.7398, 3, 5, 250, 45
2, 0, 0.0077, 3.7475, 3, 5, 300, 45
2, 0, 0.0083, 3.7559, 3, 5, 400, 45
2, 0, 0.0094, 3.7652, 3, 5, 600, 45
2, 0, 0.01, 3.7752, 3, 5, 800, 45
2, 0, 0.082, 3.8572, 3, 6, 50, 46
2, 0, 0.0097, 3.8669, 3, 6, 100, 46
2, 0, 0.0086, 3.8754, 3, 6, 150, 46
